"Cumulative Return % (EqualWeight, 20y)"
245.39911940318922
138.97129599654195
354.17470710637747
212.87482448341333
115.83798246553681
398.05592342473744
222.17563535840094
246.0634282416554
121.45838187347839
34.586043615323966
99.26831509978499
195.24991721575887
278.95646964958803
239.10071187410034
304.46631848465506
140.99815520879199
475.4569896321163
178.9364964172574
157.47247479458716
280.32796107488196
336.05868328162654
185.30843282200752
3.472200189374926
109.32666945651918
42.96820355660993
54.605293558475076
128.59293213892497
187.40054365325727
184.58010553032221
93.76305830548947
188.23726318792174
77.26154632145062
104.39521308353643
99.31746362908352
120.90603096775321
231.84038219693014
95.44846916418905
1.9553899515717486
43.646781469955805
183.93166038906733
67.66367438560815
132.69698592471048
606.3809621408229
125.91063657147039
312.0426834559044
343.35579642436153
174.42619536339836
52.1855670736651
154.49494460242806
128.31754213879074
154.2850352317501
290.86422417096435
425.47290026573455
720.5933910682083
191.51827866423906
57.890892505759275
422.4901134586756
171.64789591034562
432.217139862853
182.72880742033246
93.63345776420118
76.47269416463381
185.44102562600597
132.1120923603466
268.499590784706
182.80187677401648
37.43563932462395
231.30700271132483
15.480821035540476
240.11159767089686
150.53639101901803
62.33055922262194
302.0031352532469
111.52387096146208
99.62466955911255
43.34383545059895
89.1018640174067
174.33015786216936
23.709154204490066
169.64473045647978
182.7341025547249
99.81928527096184
115.15811425267684
332.7307040669221
72.12877563483624
113.33770045781748
97.70100018989997
238.96099034656447
231.77031417561014
55.288461179978924
50.93151179007238
210.83754601235674
142.39672812298787
212.71923666330787
68.4096405337516
388.10414669149355
70.34027335258916
109.83214772882877
391.9111670229067
229.20213361909902
437.1436638490298
272.7770916725491
182.2185273104242
43.994238723346356
114.56083338013237
208.34233525837948
137.11979411220955
233.38944217711722
18.614595493261465
107.81096576767281
173.3467826680535
331.1114337345955
53.89244555513979
171.6401606833677
332.081941698094
346.5171563388154
46.45400450935242
52.76318748996018
220.01144155748813
187.73997242170358
356.75061859574447
322.7116983617155
109.89222348503472
437.1622157328596
92.39955603143622
172.17110219700115
239.7067745285164
232.2126601090617
75.6046077289463
80.1707706534452
74.97982891293987
113.6809989322327
231.68745080401845
178.29753761687886
294.0758016197684
21.138381256468417
38.70630446019099
371.80661689843686
118.94795429563484
113.48161253575846
55.45989012970277
325.39362355421457
149.8244480760943
132.57020342097343
172.16736192038968
222.86728570499196
57.59341510615634
245.89029849026414
