time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/clip_fraction,train/entropy_loss,train/value_loss,train/approx_kl,train/explained_variance,train/loss,train/std,train/learning_rate,train/clip_range,train/n_updates,train/policy_gradient_loss
29,386,11264,22,0.0458984375,-8.51995896100998,0.017705724647385068,0.006449518,0.16228830814361572,-0.059088993817567825,1.0007410049438477,0.0001,0.2,210,-0.008669834048487247
29,404,11776,23,0.1435546875,-8.517915976047515,0.026059621211607008,0.014025615,0.0975446105003357,-0.03834285959601402,1.0008878707885742,0.0001,0.2,220,-0.017371741868555547
28,423,12288,24,0.08515625,-8.519186282157898,0.02929241145029664,0.009309167,0.1944277286529541,-0.03436635062098503,1.0010367631912231,0.0001,0.2,230,-0.012487366126151755
28,442,12800,25,0.0912109375,-8.521712267398835,0.018342919182032347,0.007175359,-0.07406055927276611,-0.04265659675002098,1.001632809638977,0.0001,0.2,240,-0.012166461249580606
28,460,13312,26,0.1341796875,-8.523443126678467,0.0163766409852542,0.012140127,0.12887132167816162,-0.05855721980333328,1.0018726587295532,0.0001,0.2,250,-0.016216157039161773
28,478,13824,27,0.0916015625,-8.522719943523407,0.016768253972986712,0.010284306,0.16682004928588867,-0.036373041570186615,1.001158595085144,0.0001,0.2,260,-0.013177253981120884
28,497,14336,28,0.096484375,-8.521398222446441,0.023066133557586,0.008293504,0.1776440143585205,-0.038788434118032455,1.0017662048339844,0.0001,0.2,270,-0.011864798696478829
28,515,14848,29,0.1072265625,-8.522870087623597,0.025189175060950218,0.010648102,0.2963404655456543,-0.044693998992443085,1.0011684894561768,0.0001,0.2,280,-0.014758867491036654
28,534,15360,30,0.0623046875,-8.520951175689698,0.023107859154697506,0.009161381,0.3329925537109375,-0.05847889557480812,1.001559853553772,0.0001,0.2,290,-0.009034113341476769
28,551,15872,31,0.0892578125,-8.519609320163728,0.012452397934976035,0.010313261,0.5122162699699402,-0.060644686222076416,1.0003910064697266,0.0001,0.2,300,-0.012064047585590742
28,570,16384,32,0.113671875,-8.515262806415558,0.04579601674340665,0.01036825,-0.14045774936676025,-0.06720514595508575,1.0002964735031128,0.0001,0.2,310,-0.019403397978749126
28,590,16896,33,0.0970703125,-8.512058091163635,0.03045263469684869,0.010658941,0.032610177993774414,-0.06718523800373077,0.9991941452026367,0.0001,0.2,320,-0.016140495298895986
28,610,17408,34,0.112890625,-8.506227219104767,0.026955230452585965,0.010337431,0.11964434385299683,-0.07387740164995193,0.998455822467804,0.0001,0.2,330,-0.013121966458857059
28,629,17920,35,0.127734375,-8.502354681491852,0.02902283240691759,0.014845703,0.27943968772888184,-0.06915262341499329,0.9978877902030945,0.0001,0.2,340,-0.017098726908443496
28,648,18432,36,0.12421875,-8.498205959796906,0.023002964968327433,0.01594907,0.388150155544281,-0.05020224303007126,0.997168242931366,0.0001,0.2,350,-0.01592070353217423
28,665,18944,37,0.1501953125,-8.494919621944428,0.037539258709875865,0.015324454,0.056171298027038574,-0.03291406109929085,0.9967096447944641,0.0001,0.2,360,-0.021601906255818905
28,683,19456,38,0.10390625,-8.487725591659546,0.03415502496209229,0.009760728,0.03718256950378418,-0.06157010793685913,0.9948404431343079,0.0001,0.2,370,-0.012045417545596137
28,701,19968,39,0.120703125,-8.479533684253692,0.02486840469937306,0.01096644,0.17103099822998047,-0.05734342336654663,0.9940416216850281,0.0001,0.2,380,-0.013460837228922173
28,719,20480,40,0.10625,-8.473751902580261,0.017719838354969396,0.012206063,0.4454324245452881,-0.04113972187042236,0.9928572177886963,0.0001,0.2,390,-0.01431011080276221
28,738,20992,41,0.1125,-8.464690387248993,0.03188531570485793,0.010411315,0.34491968154907227,-0.05724093317985535,0.9910710453987122,0.0001,0.2,400,-0.013776840956415981
28,756,21504,42,0.1375,-8.45735431909561,0.025651567085878922,0.012036925,0.19654709100723267,-0.045879065990448,0.9906249046325684,0.0001,0.2,410,-0.015713754546595737
28,777,22016,43,0.0849609375,-8.45607031583786,0.022226735763251782,0.01321275,0.2825567126274109,-0.05322323366999626,0.9905791282653809,0.0001,0.2,420,-0.012991033922298811
28,795,22528,44,0.1025390625,-8.45835725069046,0.023967687590629793,0.011226637,0.44600117206573486,-0.05121190473437309,0.9916025996208191,0.0001,0.2,430,-0.012104427412850782
28,813,23040,45,0.1578125,-8.467801654338837,0.0380203795270063,0.015089113,0.38742780685424805,-0.05741676315665245,0.9936378002166748,0.0001,0.2,440,-0.014815467654261737
28,832,23552,46,0.119921875,-8.474725770950318,0.034877820766996595,0.011868356,0.47989147901535034,-0.04320404306054115,0.9934929013252258,0.0001,0.2,450,-0.013238410255871714
28,851,24064,47,0.094921875,-8.473413920402527,0.0236656533787027,0.011371473,0.5638933777809143,-0.048277322202920914,0.9935190081596375,0.0001,0.2,460,-0.01434967007371597
28,870,24576,48,0.0904296875,-8.473280584812164,0.018786339578218757,0.010426407,-0.058875322341918945,-0.0668761357665062,0.9932946562767029,0.0001,0.2,470,-0.012631359550869092
28,887,25088,49,0.1359375,-8.467695808410644,0.0292167566542048,0.012474487,0.33767110109329224,-0.04938077926635742,0.9917151927947998,0.0001,0.2,480,-0.01881108955712989
28,905,25600,50,0.1296875,-8.461147010326385,0.025321635900763795,0.012317251,0.5180217623710632,-0.06365732103586197,0.9913567900657654,0.0001,0.2,490,-0.01496951529989019
28,923,26112,51,0.1517578125,-8.459794533252715,0.03163594735087827,0.018737543,0.32715582847595215,-0.07877296954393387,0.9911201596260071,0.0001,0.2,500,-0.018326019786763938
28,941,26624,52,0.1447265625,-8.458252847194672,0.024419403338106348,0.0117275575,0.4729049801826477,-0.06432633846998215,0.9910821318626404,0.0001,0.2,510,-0.020163515105377883
28,960,27136,53,0.1361328125,-8.456721198558807,0.02314184218412265,0.013992157,0.5369040966033936,-0.055536914616823196,0.9905163645744324,0.0001,0.2,520,-0.009742101887241006
28,978,27648,54,0.165234375,-8.453759348392486,0.0315935400663875,0.01496722,0.534781277179718,-0.019619103521108627,0.990323007106781,0.0001,0.2,530,-0.01968072762247175
28,995,28160,55,0.2111328125,-8.451483559608459,0.04174533130135387,0.027081048,0.4056805968284607,-0.04984215274453163,0.9895768165588379,0.0001,0.2,540,-0.0262592488899827
28,1013,28672,56,0.1517578125,-8.449131882190704,0.025842825486324727,0.012057705,0.5573937892913818,-0.037147749215364456,0.9896590113639832,0.0001,0.2,550,-0.012439620681107044
28,1031,29184,57,0.08125,-8.448950564861297,0.025342811550945043,0.009522973,0.6593251824378967,-0.07934432476758957,0.9893901944160461,0.0001,0.2,560,-0.01210187769611366
28,1050,29696,58,0.18046875,-8.447670757770538,0.023014842916745694,0.023633799,0.7156032919883728,-0.051904886960983276,0.9893869757652283,0.0001,0.2,570,-0.022146542835980654
28,1068,30208,59,0.15078125,-8.446485888957977,0.03342593958368525,0.014799256,0.6104364395141602,-0.03846217691898346,0.9895127415657043,0.0001,0.2,580,-0.02006776857888326
28,1089,30720,60,0.173828125,-8.442375981807709,0.023042641894426195,0.01646191,0.730315089225769,-0.0732460767030716,0.9874168038368225,0.0001,0.2,590,-0.017895550664979963
27,1117,31232,61,0.112109375,-8.432949495315551,0.029855610220693052,0.011912055,0.6236329078674316,-0.04712415486574173,0.9868118166923523,0.0001,0.2,600,-0.017919896548846737
27,1135,31744,62,0.1591796875,-8.429826247692109,0.03644094304181635,0.020589009,0.6231747269630432,-0.03737964481115341,0.9862030148506165,0.0001,0.2,610,-0.0218715391587466
27,1153,32256,63,0.12890625,-8.429633486270905,0.026860323909204453,0.0149417315,0.6632288694381714,-0.0841469019651413,0.9871008992195129,0.0001,0.2,620,-0.014590795303229242
27,1170,32768,64,0.1568359375,-8.437965178489685,0.027642551297321915,0.019190898,0.7108802199363708,-0.041549451649188995,0.9887074828147888,0.0001,0.2,630,-0.018854956011637114
27,1189,33280,65,0.117578125,-8.44026471376419,0.032727391179651025,0.011553314,0.6813662052154541,-0.057038869708776474,0.9875903129577637,0.0001,0.2,640,-0.012462083279388025
27,1207,33792,66,0.146875,-8.433316016197205,0.020956896140705793,0.021854745,0.8030620217323303,-0.08560752868652344,0.9866611957550049,0.0001,0.2,650,-0.01656461749225855
27,1226,34304,67,0.1396484375,-8.426558947563171,0.04659902398125269,0.012086863,0.6943216323852539,-0.0030533522367477417,0.9855561852455139,0.0001,0.2,660,-0.015822316939011215
27,1244,34816,68,0.145703125,-8.421895360946655,0.04275607127929106,0.015123291,0.7092452049255371,-0.016922151669859886,0.9850422739982605,0.0001,0.2,670,-0.019991404347820207
28,1261,35328,69,0.1873046875,-8.420147228240968,0.04263907120330259,0.017092004,0.7047271132469177,-0.026251859962940216,0.9849112033843994,0.0001,0.2,680,-0.020923677471000702
28,1278,35840,70,0.191015625,-8.415555357933044,0.027976640732958913,0.01867655,0.7476142644882202,-0.07378992438316345,0.9835889935493469,0.0001,0.2,690,-0.022203274711500853
27,1298,36352,71,0.1591796875,-8.411560213565826,0.030092966777738185,0.015951231,0.7751162648200989,-0.06129814684391022,0.9836987853050232,0.0001,0.2,700,-0.019789608055725695
28,1316,36864,72,0.1791015625,-8.409794223308563,0.019980253069661558,0.015371103,0.8515775799751282,-0.0736948549747467,0.9829840660095215,0.0001,0.2,710,-0.013644288392970338
27,1335,37376,73,0.158984375,-8.40617070198059,0.026182510616490618,0.01558836,0.8225548267364502,-0.011092163622379303,0.9822795391082764,0.0001,0.2,720,-0.018345786462305114
27,1353,37888,74,0.1759765625,-8.40509365797043,0.024625150492647664,0.015643543,0.8351030349731445,-0.07753005623817444,0.9827829003334045,0.0001,0.2,730,-0.013422106133657508
27,1372,38400,75,0.171484375,-8.403764247894287,0.03430905280984007,0.01631594,0.7937933206558228,-0.02230631560087204,0.9817139506340027,0.0001,0.2,740,-0.01870279446593486
27,1390,38912,76,0.165234375,-8.398580682277679,0.0326117305085063,0.015077645,0.7904475331306458,-0.03922063857316971,0.9813712239265442,0.0001,0.2,750,-0.015610153065063059
