time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/clip_fraction,train/entropy_loss,train/value_loss,train/approx_kl,train/explained_variance,train/loss,train/std,train/learning_rate,train/clip_range,train/n_updates,train/policy_gradient_loss
561,96,54272,53,0.1189453125,-8.348877972364425,0.009672046906780451,0.009701921,0.9156670570373535,-0.05128925293684006,0.9740251898765564,0.0001,0.2,520,-0.013339813618222252
563,98,55296,54,0.0697265625,-8.35252195596695,0.008844275708543136,0.0074596694,0.921696126461029,-0.05670475959777832,0.9736633896827698,0.0001,0.2,530,-0.008953593723708764
564,99,56320,55,0.0666015625,-8.35014620423317,0.009360961741185747,0.0076060034,0.9198028445243835,-0.03961288183927536,0.9732611775398254,0.0001,0.2,540,-0.008320598496356978
565,101,57344,56,0.06767578125,-8.347726082801818,0.0103420794242993,0.0077897175,0.915271520614624,-0.0557258203625679,0.9729276299476624,0.0001,0.2,550,-0.007931366696720944
566,103,58368,57,0.0576171875,-8.344012385606765,0.009269191292696632,0.007202343,0.9215443134307861,-0.05951262637972832,0.972183883190155,0.0001,0.2,560,-0.009161416918504982
567,104,59392,58,0.01708984375,-8.344604724645615,0.009755994228180498,0.005158036,0.923673689365387,-0.015473958104848862,0.9728227257728577,0.0001,0.2,570,-0.0019518971603247337
566,106,60416,59,0.081640625,-8.343824964761733,0.009867120484705083,0.0075488845,0.9234783053398132,-0.06714535504579544,0.9720152020454407,0.0001,0.2,580,-0.010395930142840371
566,108,61440,60,0.03349609375,-8.334435468912124,0.008214194416359533,0.005467105,0.9354549646377563,-0.03938591480255127,0.9697167277336121,0.0001,0.2,590,-0.005680918265716173
567,110,62464,61,0.07177734375,-8.325679928064346,0.008350929015432485,0.008026075,0.9358755946159363,-0.0692790150642395,0.9695953726768494,0.0001,0.2,600,-0.009561058558756486
568,111,63488,62,0.06044921875,-8.325153857469559,0.009021673660026864,0.007372296,0.9321293830871582,-0.07716064155101776,0.9692754745483398,0.0001,0.2,610,-0.009877747960854322
569,113,64512,63,0.0646484375,-8.323593074083329,0.008081898739328608,0.0077771703,0.9392619132995605,-0.04244614765048027,0.9689914584159851,0.0001,0.2,620,-0.007635539170587435
570,114,65536,64,0.09794921875,-8.326065039634704,0.007619420636910945,0.0082680695,0.9402837753295898,-0.05428727716207504,0.9701104760169983,0.0001,0.2,630,-0.012301170339924283
569,116,66560,65,0.064453125,-8.32713279724121,0.008588401909219102,0.0068258536,0.9337916970252991,-0.05494062975049019,0.9692714810371399,0.0001,0.2,640,-0.01083494586928282
570,118,67584,66,0.03525390625,-8.32297596335411,0.006152595418097917,0.0052099423,0.9488858580589294,-0.04994119703769684,0.9689886569976807,0.0001,0.2,650,-0.0055075424097594805
568,120,68608,67,0.03466796875,-8.31757470369339,0.00748727006430272,0.00673194,0.9374091029167175,-0.03965800628066063,0.9674189686775208,0.0001,0.2,660,-0.004650711311842315
569,122,69632,68,0.0646484375,-8.316853439807891,0.006280306655389723,0.0069154482,0.9452377557754517,-0.057705074548721313,0.9689599871635437,0.0001,0.2,670,-0.007653216610196978
571,123,70656,69,0.0685546875,-8.317329347133636,0.005634801081032492,0.007127879,0.9507829546928406,-0.03708239644765854,0.9672412276268005,0.0001,0.2,680,-0.009856179339112713
572,125,71680,70,0.06044921875,-8.316058194637298,0.005868919975182507,0.007873993,0.9478378891944885,-0.054886575788259506,0.9686746597290039,0.0001,0.2,690,-0.009711037049419247
573,126,72704,71,0.05966796875,-8.317959201335906,0.005096664115262684,0.008087762,0.9557392001152039,-0.03839050978422165,0.9678801894187927,0.0001,0.2,700,-0.01039462854678277
574,128,73728,72,0.05966796875,-8.311714172363281,0.00590484604035737,0.008000422,0.9509398937225342,-0.04978867620229721,0.9667038917541504,0.0001,0.2,710,-0.006592242981423624
575,129,74752,73,0.094921875,-8.30998408794403,0.005929266473685857,0.009326622,0.9491090178489685,-0.03910435736179352,0.9673152565956116,0.0001,0.2,720,-0.011633344969595782
574,131,75776,74,0.069140625,-8.308337247371673,0.004606894619064406,0.0071345232,0.9618457555770874,-0.03707757964730263,0.9659404754638672,0.0001,0.2,730,-0.008694110295618885
574,133,76800,75,0.06865234375,-8.292649120092392,0.00528970625018701,0.0071647824,0.9573638439178467,-0.05635920912027359,0.9622432589530945,0.0001,0.2,740,-0.011172221630113199
574,135,77824,76,0.03935546875,-8.279486966133117,0.0054611887637292965,0.0065940265,0.9574704766273499,-0.03948318585753441,0.9618573188781738,0.0001,0.2,750,-0.008392868825467303
575,136,78848,77,0.03369140625,-8.284981566667557,0.0048668401126633395,0.005628543,0.9597371816635132,-0.05675109475851059,0.9636498093605042,0.0001,0.2,760,-0.006782535108504817
576,138,79872,78,0.05947265625,-8.28893273472786,0.004944417061051354,0.0070207724,0.9571882486343384,-0.06882090121507645,0.9634668231010437,0.0001,0.2,770,-0.008892142874537967
577,140,80896,79,0.048828125,-8.276953393220902,0.004902862980088685,0.0064262375,0.9579411745071411,-0.06820888817310333,0.9594290852546692,0.0001,0.2,780,-0.008334444562206045
578,141,81920,80,0.1212890625,-8.264790683984756,0.005259216696140356,0.011312945,0.9562822580337524,-0.06540277600288391,0.9600198864936829,0.0001,0.2,790,-0.014140627917367966
579,143,82944,81,0.04638671875,-8.26825180053711,0.00452076828078134,0.0062479405,0.9630053639411926,-0.042423248291015625,0.9603765606880188,0.0001,0.2,800,-0.006477291064220481
578,145,83968,82,0.0958984375,-8.26271613240242,0.004055377468466759,0.009723625,0.965442955493927,-0.07072818279266357,0.9581756591796875,0.0001,0.2,810,-0.01283515808172524
578,146,84992,83,0.066796875,-8.252185726165772,0.004480765968037303,0.007205791,0.9617583155632019,-0.04681303724646568,0.9569150805473328,0.0001,0.2,820,-0.00957139981619548
579,148,86016,84,0.0498046875,-8.235833221673966,0.0037368905264884233,0.006763507,0.9671345353126526,-0.044607408344745636,0.9528787732124329,0.0001,0.2,830,-0.01027131890587043
579,150,87040,85,0.08017578125,-8.221242606639862,0.0038959361831075513,0.0077443467,0.9650224447250366,-0.05065355822443962,0.9524252414703369,0.0001,0.2,840,-0.011073434629361145
580,151,88064,86,0.0515625,-8.217979770898818,0.003520642851071898,0.007301202,0.9675329327583313,-0.029166024178266525,0.9517963528633118,0.0001,0.2,850,-0.007022170850541442
