time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/clip_fraction,train/entropy_loss,train/value_loss,train/approx_kl,train/explained_variance,train/loss,train/std,train/learning_rate,train/clip_range,train/n_updates,train/policy_gradient_loss
447,38,17408,17,0.03717447916666667,-8.350411363442738,0.0648118921633189,0.0060656928,0.36846381425857544,0.007742011919617653,0.9743312001228333,0.0001,0.2,240,-0.006493606952911553
447,41,18432,18,0.0509765625,-8.366660479704539,0.06231569404092928,0.0061232387,0.3798523545265198,0.007822485640645027,0.9770880341529846,0.0001,0.2,255,-0.0077889864488194386
447,43,19456,19,0.033463541666666666,-8.357253750165304,0.060879757169944544,0.0054122005,0.3979036808013916,-0.009550061076879501,0.9714753031730652,0.0001,0.2,270,-0.005813992489129305
450,45,20480,20,0.0388671875,-8.334638043244679,0.060004880915706355,0.0048027905,0.41710221767425537,-0.007272487506270409,0.9701845049858093,0.0001,0.2,285,-0.006346888496773317
454,47,21504,21,0.0591796875,-8.321289281050364,0.059230251447297634,0.00797518,0.4340708255767822,0.01607430726289749,0.9668442606925964,0.0001,0.2,300,-0.006801986061812689
456,49,22528,22,0.049088541666666666,-8.30735603570938,0.05819945806482186,0.0075204195,0.43891966342926025,-0.019895238801836967,0.9658682942390442,0.0001,0.2,315,-0.005889566919843977
459,51,23552,23,0.05709635416666667,-8.293605562051138,0.05692132706753909,0.0074097016,0.46330684423446655,-0.008374951779842377,0.9622967839241028,0.0001,0.2,330,-0.006889990695829813
459,53,24576,24,0.0421875,-8.281504833698273,0.0564929260329033,0.006635285,0.47895050048828125,-0.021336838603019714,0.9619042277336121,0.0001,0.2,345,-0.005453266333400582
457,55,25600,25,0.022721354166666666,-8.271286050478617,0.05560008264146745,0.004535552,0.49578726291656494,-0.023570839315652847,0.9591889381408691,0.0001,0.2,360,-0.003827527850323046
459,57,26624,26,0.04986979166666667,-8.26704393227895,0.054148355452343824,0.0063828053,0.5040626525878906,-0.017368601635098457,0.9606392979621887,0.0001,0.2,375,-0.007768122696628173
461,59,27648,27,0.0841796875,-8.271641369660696,0.052313011667380734,0.0091509875,0.5207674503326416,-0.032403770834207535,0.9604644775390625,0.0001,0.2,390,-0.009735815056289236
463,61,28672,28,0.03307291666666667,-8.267605769634248,0.05175693858570109,0.004989948,0.529618501663208,-0.008409764617681503,0.9593381285667419,0.0001,0.2,405,-0.004820142880392572
465,63,29696,29,0.065234375,-8.254928839206695,0.05279357909069707,0.008291181,0.5340801477432251,-0.01742749847471714,0.9564802646636963,0.0001,0.2,420,-0.007844444187746073
466,65,30720,30,0.06764322916666667,-8.239971315860748,0.04829168304180106,0.007037457,0.5555471181869507,-0.013184070587158203,0.9546406865119934,0.0001,0.2,435,-0.007766659678115199
463,68,31744,31,0.09173177083333334,-8.220197335879009,0.04903362883099665,0.008382516,0.5707707405090332,-0.004547076299786568,0.9501254558563232,0.0001,0.2,450,-0.010624445092010623
464,70,32768,32,0.06334635416666666,-8.19118973016739,0.048485047882422805,0.00789474,0.5768043994903564,-0.00647476501762867,0.945620596408844,0.0001,0.2,465,-0.010251678666099906
465,72,33792,33,0.06536458333333334,-8.182905940214793,0.04752235300062845,0.0076975166,0.5859862565994263,-0.021697813645005226,0.9473837018013,0.0001,0.2,480,-0.005533263963297941
467,74,34816,34,0.07845052083333333,-8.191050032774607,0.04664079533734669,0.009862846,0.5922070741653442,0.00274689681828022,0.9482352137565613,0.0001,0.2,495,-0.009356629416773406
468,76,35840,35,0.08255208333333333,-8.191453762849171,0.04596427546348423,0.008082058,0.6045644283294678,-0.011756710708141327,0.9474582672119141,0.0001,0.2,510,-0.008366729875948902
468,78,36864,36,0.05462239583333333,-8.183265701929729,0.04664373550719271,0.0068532676,0.6101444363594055,-0.003109580837190151,0.9454455971717834,0.0001,0.2,525,-0.006748267854951943
466,81,37888,37,0.031510416666666666,-8.184370036919912,0.045770804032993814,0.0054437136,0.6130073070526123,0.016452806070446968,0.9481237530708313,0.0001,0.2,540,-0.0057247555179249805
468,83,38912,38,0.061848958333333336,-8.204112680753072,0.04472861624478052,0.0068384996,0.6213516592979431,-0.010509094223380089,0.9518316388130188,0.0001,0.2,555,-0.008409562081214971
469,85,39936,39,0.043294270833333336,-8.224488214651744,0.04373941462642203,0.006587131,0.6261183023452759,-0.02082044631242752,0.9541465640068054,0.0001,0.2,570,-0.004901193148301294
470,87,40960,40,0.06516927083333333,-8.235273170471192,0.043242939903090395,0.007900571,0.6362427473068237,0.002234727144241333,0.9553106427192688,0.0001,0.2,585,-0.007370198279386386
471,89,41984,41,0.0759765625,-8.221873712539672,0.04244374964231004,0.007040319,0.6409472227096558,0.0023546256124973297,0.9500487446784973,0.0001,0.2,600,-0.011387628840748221
471,91,43008,42,0.06608072916666667,-8.196247315406799,0.042727576359175144,0.007506904,0.6510222554206848,-0.007504487410187721,0.947336733341217,0.0001,0.2,615,-0.007562065974343568
469,93,44032,43,0.12135416666666667,-8.18515192270279,0.04142791343231996,0.010709707,0.6514242887496948,-0.036763980984687805,0.9465613961219788,0.0001,0.2,630,-0.013289324454187105
471,95,45056,44,0.058203125,-8.18319989045461,0.043132423795759676,0.007997769,0.6471683979034424,0.008585581555962563,0.9468037486076355,0.0001,0.2,645,-0.006819975823358012
471,97,46080,45,0.05377604166666667,-8.1740953207016,0.04148165236692876,0.0072468566,0.6672430634498596,-0.008737888187170029,0.943706750869751,0.0001,0.2,660,-0.006449105800129473
473,99,47104,46,0.05657552083333333,-8.156843256950378,0.04190899005625397,0.006145065,0.6791059970855713,-0.0311737023293972,0.9416980743408203,0.0001,0.2,675,-0.0078056148311588915
470,102,48128,47,0.05748697916666667,-8.14708036184311,0.03969446576278036,0.0062189875,0.6867914199829102,-0.003810601308941841,0.9406728744506836,0.0001,0.2,690,-0.007302217802498489
469,104,49152,48,0.05227864583333333,-8.148329520225525,0.039084534187956405,0.005808765,0.6927136778831482,-0.00592304952442646,0.9419403672218323,0.0001,0.2,705,-0.005586925024787585
468,107,50176,49,0.061263020833333334,-8.152870857715607,0.037638135945114,0.0072951135,0.7041935920715332,-0.0010034646838903427,0.9418672919273376,0.0001,0.2,720,-0.007734946846418704
469,109,51200,50,0.12291666666666666,-8.152670387427012,0.03695348300194989,0.011324232,0.7091207504272461,-0.03808986023068428,0.9420719742774963,0.0001,0.2,735,-0.014457750130289545
470,111,52224,51,0.07395833333333333,-8.150989751021067,0.036870086255172886,0.0076783327,0.7160724401473999,-0.014046241529285908,0.9411308169364929,0.0001,0.2,750,-0.008386154662972937
471,112,53248,52,0.04140625,-8.143812342484791,0.035236861921536425,0.0061428724,0.7206143140792847,-0.011722167953848839,0.9395442008972168,0.0001,0.2,765,-0.005391950743311706
472,114,54272,53,0.058984375,-8.141527402400971,0.03329134572607775,0.0077227345,0.7324470281600952,0.008842863142490387,0.9405696988105774,0.0001,0.2,780,-0.00644093252097567
472,117,55296,54,0.065625,-8.145080145200094,0.03356474081519991,0.00707875,0.7401216626167297,-0.027607619762420654,0.9407051205635071,0.0001,0.2,795,-0.007509742075732599
470,119,56320,55,0.04791666666666667,-8.13822471300761,0.033075702023537205,0.006089349,0.7508718967437744,-0.006408241577446461,0.9386122226715088,0.0001,0.2,810,-0.007183704963730027
471,121,57344,56,0.12213541666666666,-8.122198776404064,0.032009684795048086,0.011421692,0.7597284913063049,-0.04955564811825752,0.9356290698051453,0.0001,0.2,825,-0.013139153811304519
472,123,58368,57,0.10690104166666667,-8.112877937157949,0.03185889981299018,0.009748746,0.7689626812934875,-0.0067118024453520775,0.9357830882072449,0.0001,0.2,840,-0.010834587949405734
473,125,59392,58,0.06998697916666667,-8.108710328737894,0.03046305700748538,0.0077505764,0.7719815373420715,-0.05231298506259918,0.9340919852256775,0.0001,0.2,855,-0.008635021953765924
473,127,60416,59,0.0595703125,-8.091988742351532,0.030372061933546017,0.006150113,0.7752026319503784,-0.018616896122694016,0.93058180809021,0.0001,0.2,870,-0.006939455394361479
472,129,61440,60,0.0296875,-8.079006739457448,0.028152791360237947,0.004923869,0.7945998907089233,-0.010819973424077034,0.9304351806640625,0.0001,0.2,885,-0.0049102813277083135
471,132,62464,61,0.03912760416666667,-8.066089181105296,0.02698322294745594,0.0059119584,0.8049995303153992,-0.007102665491402149,0.9261960387229919,0.0001,0.2,900,-0.005412281175570873
472,134,63488,62,0.06998697916666667,-8.03976767063141,0.024889758854017903,0.0076045077,0.8151867389678955,-0.011733973398804665,0.9223537445068359,0.0001,0.2,915,-0.00945478140298898
472,136,64512,63,0.07903645833333334,-8.01931174993515,0.02446687783425053,0.007938723,0.8242060542106628,0.0011028023436665535,0.9201192855834961,0.0001,0.2,930,-0.008776972184811408
473,138,65536,64,0.0892578125,-8.016348846753438,0.023599534819368273,0.008654549,0.8330410122871399,-0.05132964998483658,0.9213361144065857,0.0001,0.2,945,-0.014301670099181743
473,140,66560,65,0.0572265625,-8.020937478542328,0.022033017493473986,0.0078168195,0.8416070938110352,-0.00947543140500784,0.9216591715812683,0.0001,0.2,960,-0.007233795585731665
473,142,67584,66,0.04700520833333333,-8.017011559009552,0.02094018142670393,0.006695728,0.8494549989700317,-0.01460323203355074,0.9202823638916016,0.0001,0.2,975,-0.00630760623413759
472,145,68608,67,0.06647135416666666,-8.00754124323527,0.02023362969630398,0.0073639452,0.855816125869751,-0.024485617876052856,0.9190256595611572,0.0001,0.2,990,-0.007851964170307231
473,146,69632,68,0.06197916666666667,-8.010790379842122,0.01879823972703889,0.0073634707,0.8663527965545654,-0.030957253649830818,0.9212148785591125,0.0001,0.2,1005,-0.008062587529032801
474,148,70656,69,0.08079427083333333,-8.018994772434235,0.018282954986595237,0.00794575,0.8718851208686829,-0.012923118658363819,0.9212244153022766,0.0001,0.2,1020,-0.00882802788595048
475,150,71680,70,0.07389322916666667,-8.011243987083436,0.017285939893918113,0.008495586,0.875952959060669,-0.027822908014059067,0.9192230105400085,0.0001,0.2,1035,-0.007934681341672937
475,152,72704,71,0.09908854166666667,-8.009613021214802,0.016742087254533543,0.008838435,0.8819255828857422,-0.052228912711143494,0.9210116863250732,0.0001,0.2,1050,-0.011109658959321677
476,154,73728,72,0.0720703125,-8.015134024620057,0.016156859371888762,0.0072934143,0.8879905939102173,-0.04187285527586937,0.9205778241157532,0.0001,0.2,1065,-0.008867776684928686
475,157,74752,73,0.08092447916666666,-8.010519270102183,0.016388794261729345,0.008283587,0.8913944959640503,-0.007432161830365658,0.9197551608085632,0.0001,0.2,1080,-0.009083173168861928
475,159,75776,74,0.09361979166666666,-8.003490082422893,0.01571005438066398,0.009307096,0.8945883512496948,-0.05281689018011093,0.9182778000831604,0.0001,0.2,1095,-0.010837591674256448
476,161,76800,75,0.0669921875,-7.979538289705912,0.015070985942535723,0.008698782,0.8993055820465088,-0.022628555074334145,0.9124682545661926,0.0001,0.2,1110,-0.007186260132584721
477,163,77824,76,0.05091145833333333,-7.95182742079099,0.014073082705726847,0.008153514,0.9072728157043457,-0.009931126609444618,0.909782350063324,0.0001,0.2,1125,-0.006397865138327082
477,164,78848,77,0.05,-7.941306328773498,0.014342572817501302,0.005953458,0.9051032066345215,-0.021681401878595352,0.9092376232147217,0.0001,0.2,1140,-0.0065753626578953115
478,166,79872,78,0.06334635416666666,-7.936263946692149,0.013438386889174581,0.0075148563,0.908706784248352,-0.008753197267651558,0.9080774188041687,0.0001,0.2,1155,-0.007400473632151261
477,169,80896,79,0.03802083333333333,-7.930036646127701,0.013303898639666538,0.0058942465,0.9112586379051208,-0.011201268061995506,0.9075338840484619,0.0001,0.2,1170,-0.004007393433130346
477,171,81920,80,0.07311197916666666,-7.929199630022049,0.013018672509739796,0.0075467085,0.915187418460846,-0.024641163647174835,0.9075321555137634,0.0001,0.2,1185,-0.006920944544253871
478,173,82944,81,0.046875,-7.922108525037766,0.01292320335827147,0.006874363,0.9176425337791443,-0.014211002737283707,0.9055686593055725,0.0001,0.2,1200,-0.0054080123528062055
479,175,83968,82,0.0830078125,-7.910935695966085,0.012809829751495272,0.008048125,0.9175494313240051,-0.023748669773340225,0.9039295315742493,0.0001,0.2,1215,-0.00964490677191255
479,177,84992,83,0.08287760416666666,-7.899603980779648,0.011860619064342852,0.008430315,0.921174168586731,-0.021777430549263954,0.9026107788085938,0.0001,0.2,1230,-0.007672181466477923
480,179,86016,84,0.052083333333333336,-7.892788434028626,0.0116593563958304,0.006756867,0.9230855703353882,-0.009129520505666733,0.9019132256507874,0.0001,0.2,1245,-0.0051603113495123885
479,181,87040,85,0.08053385416666667,-7.88430421948433,0.011858106984679278,0.008008785,0.9251490831375122,-0.023523107171058655,0.9001755714416504,0.0001,0.2,1260,-0.00776423832285218
479,183,88064,86,0.09029947916666667,-7.876562909285227,0.011808664394387354,0.009262855,0.925539493560791,0.009722516871988773,0.8999513983726501,0.0001,0.2,1275,-0.009518643788760528
480,185,89088,87,0.05,-7.879029723008474,0.011495410749921576,0.006151667,0.926838219165802,-0.03775683790445328,0.9005512595176697,0.0001,0.2,1290,-0.00465920401038602
480,187,90112,88,0.05611979166666667,-7.863375771045685,0.011553493737786387,0.0059116343,0.9272586703300476,-0.030917886644601822,0.8956531882286072,0.0001,0.2,1305,-0.008812465298494014
481,189,91136,89,0.1029296875,-7.845740181207657,0.010995776675796758,0.01037168,0.9302230477333069,-0.03713586553931236,0.8956453800201416,0.0001,0.2,1320,-0.011005620970778788
481,191,92160,90,0.1298828125,-7.848515868186951,0.010877223759113501,0.01173028,0.9324443340301514,-0.02380545809864998,0.8964664936065674,0.0001,0.2,1335,-0.011282236615079455
481,193,93184,91,0.08958333333333333,-7.851382263501486,0.010892861603254762,0.009125334,0.9329779148101807,-0.038969025015830994,0.8958724141120911,0.0001,0.2,1350,-0.009719538672167497
481,195,94208,92,0.0564453125,-7.859619150559108,0.010991877783089877,0.0058341715,0.932911217212677,-0.01401695515960455,0.8991748690605164,0.0001,0.2,1365,-0.0072926569186771905
481,197,95232,93,0.0658203125,-7.858225842316945,0.010622022100142204,0.006438929,0.9351555109024048,-0.030674368143081665,0.8952779173851013,0.0001,0.2,1380,-0.00800372675876133
482,199,96256,94,0.11165364583333333,-7.848698550462723,0.010343856347026304,0.01064083,0.9349568486213684,0.019619731232523918,0.8964226841926575,0.0001,0.2,1395,-0.010024396875329937
482,201,97280,95,0.12018229166666666,-7.8420365651448565,0.010493895155377686,0.012027785,0.9356799125671387,-0.02545604668557644,0.8933765292167664,0.0001,0.2,1410,-0.01216365201495743
483,203,98304,96,0.0615234375,-7.828271669149399,0.010277490149989413,0.0075807045,0.9366673231124878,-0.007558593992143869,0.8920567631721497,0.0001,0.2,1425,-0.0057903874917731935
483,205,99328,97,0.115625,-7.821410912275314,0.010136370552936569,0.009277961,0.9368306398391724,-0.037715982645750046,0.8916463851928711,0.0001,0.2,1440,-0.011178183578886091
482,208,100352,98,0.10690104166666667,-7.81539133588473,0.009617671602366802,0.009859826,0.9393274784088135,-0.02542935498058796,0.8902975916862488,0.0001,0.2,1455,-0.009413038837374188
482,209,101376,99,0.08209635416666666,-7.803757496674856,0.00986454655067064,0.00873261,0.9384691715240479,-0.018832916393876076,0.8885175585746765,0.0001,0.2,1470,-0.007028313407984873
483,211,102400,100,0.08502604166666666,-7.807030355930328,0.010010449312782535,0.009025345,0.9391542077064514,-0.001269012689590454,0.8916323184967041,0.0001,0.2,1485,-0.008631817446439528
483,213,103424,101,0.06881510416666667,-7.8201101144154865,0.009793638086800152,0.007795261,0.9401010870933533,-0.009704237803816795,0.8917490839958191,0.0001,0.2,1500,-0.006384166529945408
484,215,104448,102,0.07708333333333334,-7.822210435072581,0.009573740588772731,0.009478638,0.9413630962371826,-0.011159198358654976,0.892665445804596,0.0001,0.2,1515,-0.009297046441740045
484,217,105472,103,0.103515625,-7.824641354878744,0.009970488193600129,0.00828363,0.9388754367828369,-0.004802078008651733,0.8922767043113708,0.0001,0.2,1530,-0.009089014489048471
483,220,106496,104,0.11575520833333333,-7.809956844647726,0.00900610864337068,0.01032659,0.9438860416412354,-0.025696951895952225,0.8887873291969299,0.0001,0.2,1545,-0.014375317666175154
483,222,107520,105,0.09817708333333333,-7.799052282174428,0.009109517033599938,0.008358983,0.9435751438140869,-0.009127642028033733,0.8887831568717957,0.0001,0.2,1560,-0.012356849924738829
484,224,108544,106,0.08502604166666666,-7.797424872716268,0.009040480327287999,0.00937066,0.9444247484207153,-0.02416778914630413,0.8880918622016907,0.0001,0.2,1575,-0.006862722189058938
484,226,109568,107,0.09095052083333334,-7.796727848052979,0.009044643137409972,0.009008432,0.9439816474914551,-0.037254828959703445,0.8881711363792419,0.0001,0.2,1590,-0.00909612993321692
484,228,110592,108,0.046549479166666664,-7.796731046835581,0.009074304550692129,0.00659333,0.9451053738594055,-0.03965628519654274,0.8882562518119812,0.0001,0.2,1605,-0.005839630163973197
485,230,111616,109,0.0697265625,-7.804889998833338,0.00896643809780168,0.007973045,0.9462103247642517,-0.019033368676900864,0.890435516834259,0.0001,0.2,1620,-0.00808291081727172
484,232,112640,110,0.09915364583333333,-7.81016495625178,0.008704331173794344,0.0079551395,0.9469445943832397,-0.025518374517560005,0.8899435997009277,0.0001,0.2,1635,-0.008892223291331902
484,234,113664,111,0.05390625,-7.808685342470805,0.008918669504540351,0.006748857,0.9465867877006531,-0.043605316430330276,0.8900790214538574,0.0001,0.2,1650,-0.005720351425892053
484,236,114688,112,0.03463541666666667,-7.806648524602254,0.009154666012424666,0.0061728703,0.9464285969734192,-0.02288021333515644,0.8889893889427185,0.0001,0.2,1665,-0.004554134563659318
485,238,115712,113,0.03359375,-7.803646771113078,0.008578444568168682,0.005737964,0.9492596387863159,-0.0031336138490587473,0.8888682723045349,0.0001,0.2,1680,-0.0030117463689142217
485,240,116736,114,0.07591145833333333,-7.7954982817173,0.008371150314148205,0.008180838,0.9497013092041016,-0.011824177578091621,0.88665771484375,0.0001,0.2,1695,-0.006646973549504764
485,242,117760,115,0.08932291666666667,-7.788952648639679,0.008636825400753879,0.008277844,0.9483789205551147,-0.030194895341992378,0.8867911696434021,0.0001,0.2,1710,-0.008291204062212879
485,244,118784,116,0.07604166666666666,-7.792017197608947,0.008568085956115586,0.0075237514,0.949579119682312,-0.01604088954627514,0.887594997882843,0.0001,0.2,1725,-0.007460500753950328
484,247,119808,117,0.101171875,-7.790776121616363,0.008436285979890575,0.009474759,0.950261116027832,-0.013179538771510124,0.8866681456565857,0.0001,0.2,1740,-0.009293354078545235
484,249,120832,118,0.09973958333333334,-7.7953930993874865,0.008248028978899431,0.009877848,0.9507880806922913,-0.024783218279480934,0.8887026906013489,0.0001,0.2,1755,-0.009908282019023319
485,251,121856,119,0.09622395833333333,-7.811134088039398,0.008370866348074438,0.008629144,0.951016366481781,0.0031615635380148888,0.8916127681732178,0.0001,0.2,1770,-0.009800560496902715
485,253,122880,120,0.0783203125,-7.829805996020635,0.008465610679316645,0.008724072,0.9496830105781555,-0.014720436185598373,0.8940029144287109,0.0001,0.2,1785,-0.006850268970204828
485,254,123904,121,0.1,-7.8418133397897085,0.008020938983827363,0.009994615,0.9535483121871948,-0.05239365994930267,0.895001232624054,0.0001,0.2,1800,-0.009170158302489047
485,257,124928,122,0.077734375,-7.852298369010289,0.00814329510612879,0.0096961,0.9524840712547302,-0.00104231177829206,0.8968505263328552,0.0001,0.2,1815,-0.0075898189990160365
485,259,125952,123,0.08782552083333334,-7.8604893068472546,0.007836540870872948,0.00818759,0.9535278677940369,-0.02927808091044426,0.8976483345031738,0.0001,0.2,1830,-0.008377899673359935
485,261,126976,124,0.07057291666666667,-7.86845100124677,0.007673104568190562,0.0077859103,0.9539439082145691,-0.02721409872174263,0.8992864489555359,0.0001,0.2,1845,-0.006597015477260963
485,263,128000,125,0.07024739583333334,-7.868735384941101,0.007459295953352315,0.00892318,0.9549077749252319,-0.018624290823936462,0.8978233933448792,0.0001,0.2,1860,-0.007301164203575657
486,265,129024,126,0.091015625,-7.867322146892548,0.007387503561524985,0.010242694,0.9557900428771973,-0.0033978032879531384,0.8991512656211853,0.0001,0.2,1875,-0.006491076614474877
486,267,130048,127,0.05546875,-7.863055622577667,0.0073471407881394645,0.0060878745,0.9554939866065979,-0.019933756440877914,0.896137535572052,0.0001,0.2,1890,-0.006530758231140983
486,269,131072,128,0.08658854166666667,-7.84794063170751,0.0071729880529649865,0.008118875,0.9565441012382507,-0.0258709155023098,0.8953843116760254,0.0001,0.2,1905,-0.008587090742851917
485,271,132096,129,0.0599609375,-7.844313500324885,0.00687876770728811,0.005407649,0.9580538868904114,-0.02124742791056633,0.8947604298591614,0.0001,0.2,1920,-0.005747753917239607
486,273,133120,130,0.0533203125,-7.838790410757065,0.007428818998353866,0.005205525,0.9553179740905762,-0.010869060643017292,0.8938515186309814,0.0001,0.2,1935,-0.0065757534340567265
486,275,134144,131,0.12096354166666666,-7.830013249317805,0.007035988220013678,0.011026618,0.9573341012001038,-0.02510763704776764,0.8918910622596741,0.0001,0.2,1950,-0.01036670957497942
486,277,135168,132,0.11458333333333333,-7.817151015996933,0.006964976540863669,0.011412339,0.9578956961631775,-0.02612275630235672,0.8901111483573914,0.0001,0.2,1965,-0.01131435956437296
487,279,136192,133,0.078125,-7.808738124370575,0.007123656486995363,0.008842338,0.9575923681259155,0.004094776697456837,0.8892105221748352,0.0001,0.2,1980,-0.0066446404098921144
487,281,137216,134,0.07057291666666667,-7.803806219498316,0.0068696395950003835,0.0079592,0.9580228328704834,-0.010201876983046532,0.8886718153953552,0.0001,0.2,1995,-0.007853723325145742
486,284,138240,135,0.047200520833333336,-7.79705460468928,0.006942736429239934,0.005777005,0.9579914212226868,-0.014654929749667645,0.8875927925109863,0.0001,0.2,2010,-0.0045541818253695965
487,285,139264,136,0.0998046875,-7.78772923151652,0.006376492209286274,0.010615738,0.9614582061767578,-0.027181163430213928,0.8859103322029114,0.0001,0.2,2025,-0.0067375414626440035
487,287,140288,137,0.09654947916666666,-7.780682859818141,0.006432330958584013,0.009138033,0.960087239742279,-0.029985779896378517,0.885589599609375,0.0001,0.2,2040,-0.008177979900695694
487,289,141312,138,0.08268229166666667,-7.779871666431427,0.00623143302364042,0.008733682,0.9609981775283813,-0.017468033358454704,0.8857073783874512,0.0001,0.2,2055,-0.006683761770060906
487,291,142336,139,0.08274739583333333,-7.790685230493546,0.006391782956294871,0.0074849767,0.9608246684074402,-0.03357938304543495,0.8887860178947449,0.0001,0.2,2070,-0.00914345661100621
488,293,143360,140,0.10755208333333334,-7.795477843284607,0.006235581862468583,0.008801189,0.9616330862045288,-0.020529797300696373,0.8866627216339111,0.0001,0.2,2085,-0.01193121282364397
487,295,144384,141,0.094140625,-7.7765114863713585,0.006161190680480407,0.009738653,0.9623404741287231,-0.02423531748354435,0.8834912180900574,0.0001,0.2,2100,-0.008698211599645825
487,298,145408,142,0.06692708333333333,-7.763847851753235,0.006366898526418178,0.0077347606,0.9609140157699585,-0.01939222402870655,0.8829780220985413,0.0001,0.2,2115,-0.004766112146899104
487,300,146432,143,0.0779296875,-7.754221256573995,0.005980273917763649,0.008099014,0.9627205729484558,-0.010660083033144474,0.8807971477508545,0.0001,0.2,2130,-0.007602817109242702
487,302,147456,144,0.14192708333333334,-7.73675350745519,0.005771071821800433,0.011811274,0.9644772410392761,-0.049489494413137436,0.877818763256073,0.0001,0.2,2145,-0.012707995287685965
487,304,148480,145,0.08040364583333333,-7.722088583310446,0.00584140821301844,0.0095483195,0.9644134044647217,-0.036610640585422516,0.8766459822654724,0.0001,0.2,2160,-0.006322323651208232
487,306,149504,146,0.09694010416666667,-7.717983410755793,0.005725051845850733,0.011034003,0.9646812081336975,-0.019375167787075043,0.8766456246376038,0.0001,0.2,2175,-0.00789874834396566
486,309,150528,147,0.106640625,-7.715297176440557,0.005617938400731267,0.0100320205,0.965179979801178,-0.03498752415180206,0.8760692477226257,0.0001,0.2,2190,-0.00763491955488765
486,311,151552,148,0.05572916666666667,-7.711588064829509,0.005509664094521819,0.007167333,0.9652191400527954,-0.016972608864307404,0.8755484223365784,0.0001,0.2,2205,-0.006260583864059299
487,313,152576,149,0.09498697916666667,-7.702809439102809,0.005616533228506645,0.009103511,0.9645652770996094,-0.024516310542821884,0.8739345669746399,0.0001,0.2,2220,-0.007975574035663157
487,315,153600,150,0.06009114583333333,-7.701863590876261,0.005361085577169434,0.006774566,0.9666587114334106,-0.0032005629036575556,0.8755459189414978,0.0001,0.2,2235,-0.007824443935533054
487,317,154624,151,0.07708333333333334,-7.702730955680211,0.005111377304516888,0.008446895,0.9682399034500122,-0.0004912908188998699,0.8741746544837952,0.0001,0.2,2250,-0.006045824809310337
487,319,155648,152,0.09563802083333334,-7.6946373045444485,0.005151693117901838,0.00839691,0.9678885340690613,-0.05529272183775902,0.8734769225120544,0.0001,0.2,2265,-0.007203732147657623
