time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/clip_fraction,train/entropy_loss,train/value_loss,train/approx_kl,train/explained_variance,train/loss,train/std,train/learning_rate,train/clip_range,train/n_updates,train/policy_gradient_loss
592,264,156672,153,0.05478515625,-7.794948548078537,0.0013655611335707362,0.0057865484,0.9748039841651917,-0.07946301251649857,0.8883269429206848,0.0001,0.2,1520,-0.008580326760420576
592,265,157696,154,0.088671875,-7.793047499656677,0.00195402053577709,0.00852297,0.9668574333190918,-0.01736615039408207,0.8878899216651917,0.0001,0.2,1530,-0.009975642210338264
593,267,158720,155,0.05732421875,-7.786616271734237,0.0018001084863499273,0.006759617,0.9685345888137817,-0.024346040561795235,0.8861064314842224,0.0001,0.2,1540,-0.007548927517200354
593,269,159744,156,0.08095703125,-7.773509132862091,0.0010729709971201372,0.00940593,0.9811609387397766,-0.03722389414906502,0.8840007185935974,0.0001,0.2,1550,-0.010748482219059951
593,270,160768,157,0.10927734375,-7.765895012021065,0.00176036747834587,0.011674461,0.9691324830055237,-0.05934092029929161,0.8837974071502686,0.0001,0.2,1560,-0.013314203382469714
593,272,161792,158,0.08291015625,-7.766585138440132,0.002020646214077715,0.008530952,0.9653443694114685,-0.048704907298088074,0.8843796849250793,0.0001,0.2,1570,-0.011385315866209566
592,274,162816,159,0.0603515625,-7.770742210745811,0.001573385041410802,0.0077302335,0.9726763367652893,-0.058885760605335236,0.8846893906593323,0.0001,0.2,1580,-0.007527409103931859
593,276,163840,160,0.0935546875,-7.768227553367614,0.0023735948067042044,0.008436866,0.9610176086425781,-0.0495893619954586,0.8838812708854675,0.0001,0.2,1590,-0.01089637164841406
593,277,164864,161,0.07626953125,-7.761446079611778,0.001541253942559706,0.008816143,0.9730651378631592,-0.053083501756191254,0.8827490210533142,0.0001,0.2,1600,-0.00870128687529359
593,279,165888,162,0.09150390625,-7.759796586632729,0.002556931469734991,0.00883726,0.9540390372276306,-0.033051926642656326,0.8835098743438721,0.0001,0.2,1610,-0.010353110008873045
594,280,166912,163,0.09365234375,-7.7604657381773,0.001507547304572654,0.0075716786,0.971430778503418,-0.0554225817322731,0.8827946186065674,0.0001,0.2,1620,-0.010253581035067327
594,282,167936,164,0.05107421875,-7.759322768449783,0.0027322371301124805,0.007663961,0.9491320252418518,-0.06451494991779327,0.8832787871360779,0.0001,0.2,1630,-0.005489451525500044
594,284,168960,165,0.0396484375,-7.7565899908542635,0.0018241246332763694,0.006677624,0.9660069942474365,-0.057263508439064026,0.8818055987358093,0.0001,0.2,1640,-0.008410601585637778
593,286,169984,166,0.04150390625,-7.745558872818947,0.0018943492526886986,0.005970506,0.9652195572853088,-0.054983850568532944,0.880198061466217,0.0001,0.2,1650,-0.006476536531408783
593,288,171008,167,0.05927734375,-7.734120118618011,0.0012672253607888706,0.0070263506,0.9763638973236084,-0.037883102893829346,0.8785817623138428,0.0001,0.2,1660,-0.007474445813568309
593,289,172032,168,0.07919921875,-7.726428914070129,0.0017338715137157124,0.008876504,0.9687326550483704,-0.039051808416843414,0.8780140280723572,0.0001,0.2,1670,-0.009803940623532981
594,291,173056,169,0.09453125,-7.723152339458466,0.0013003538488192135,0.0094343815,0.9754776358604431,-0.06502954661846161,0.8774333000183105,0.0001,0.2,1680,-0.012449677850236185
594,292,174080,170,0.06005859375,-7.720203283429146,0.0015224183443933725,0.008303773,0.9694405794143677,-0.052426859736442566,0.877362072467804,0.0001,0.2,1690,-0.008213045107549988
594,294,175104,171,0.05703125,-7.71762697994709,0.0012349878408713267,0.006790573,0.9736220240592957,-0.03962364420294762,0.8768033981323242,0.0001,0.2,1700,-0.008209824818186462
594,296,176128,172,0.0646484375,-7.7123285114765165,0.001813562144889147,0.006744324,0.962568998336792,-0.041970394551754,0.875649631023407,0.0001,0.2,1710,-0.00850285820197314
594,297,177152,173,0.0623046875,-7.708844390511513,0.0010393054191808915,0.008112878,0.9750922322273254,-0.02658883109688759,0.8759488463401794,0.0001,0.2,1720,-0.00852294996730052
594,299,178176,174,0.069140625,-7.7101170927286145,0.002130055298039224,0.0077694627,0.9536369442939758,-0.05177552253007889,0.8759598731994629,0.0001,0.2,1730,-0.00874923077353742
594,301,179200,175,0.058203125,-7.711180964112282,0.0014402384385903133,0.0059077875,0.9687973260879517,-0.045765507966279984,0.8761623501777649,0.0001,0.2,1740,-0.007385394629091024
594,303,180224,176,0.07763671875,-7.704944559931755,0.0013470493933709804,0.00770505,0.9720826148986816,-0.05092882737517357,0.8743662238121033,0.0001,0.2,1750,-0.009699089237255976
594,304,181248,177,0.07626953125,-7.690217134356499,0.002413973427610472,0.008314427,0.9485131502151489,-0.06888245791196823,0.8721325397491455,0.0001,0.2,1760,-0.011135291747632437
595,306,182272,178,0.07041015625,-7.677314269542694,0.0015013237731182016,0.0078541525,0.9677704572677612,-0.03204118460416794,0.8705070614814758,0.0001,0.2,1770,-0.008871866966364906
595,307,183296,179,0.11162109375,-7.66977781355381,0.0020144329169852425,0.010683054,0.9563199281692505,-0.07624442875385284,0.8698903918266296,0.0001,0.2,1780,-0.01571375451167114
595,309,184320,180,0.03837890625,-7.670113429427147,0.0015759751517180121,0.007074657,0.9663451313972473,-0.05657178536057472,0.8705899119377136,0.0001,0.2,1790,-0.0065920942462980745
595,311,185344,181,0.0916015625,-7.673729252815247,0.0012193610753456596,0.007557121,0.9730046987533569,-0.04811545088887215,0.8707861304283142,0.0001,0.2,1800,-0.010003795003285632
594,313,186368,182,0.07333984375,-7.662544703483581,0.0014331309645058353,0.007893185,0.9681413769721985,-0.03459939360618591,0.8676710724830627,0.0001,0.2,1810,-0.009264549418003299
594,315,187392,183,0.07373046875,-7.645682856440544,0.0016427541369921528,0.008356873,0.9643204212188721,-0.0487644262611866,0.8660928606987,0.0001,0.2,1820,-0.009306628411286511
595,316,188416,184,0.056640625,-7.634437429904938,0.0018435055560985347,0.006826952,0.9593956470489502,-0.036726001650094986,0.8643510341644287,0.0001,0.2,1830,-0.007933049209532328
595,318,189440,185,0.0990234375,-7.627015900611878,0.0019707027000549714,0.009260155,0.9546108841896057,-0.028524503111839294,0.8640831112861633,0.0001,0.2,1840,-0.01184939912345726
595,319,190464,186,0.05322265625,-7.619773584604263,0.0016344341325748245,0.0064401487,0.9576948881149292,-0.06375085562467575,0.8622903823852539,0.0001,0.2,1850,-0.009449279206455686
595,321,191488,187,0.0794921875,-7.611199012398719,0.0015599711641698377,0.010296825,0.9598183631896973,-0.01271354965865612,0.8618872761726379,0.0001,0.2,1860,-0.00849208679574076
595,323,192512,188,0.05400390625,-7.609294813871384,0.0015275281828508013,0.007455592,0.9632679224014282,-0.040564000606536865,0.861865758895874,0.0001,0.2,1870,-0.008255852383445016
595,325,193536,189,0.084765625,-7.604143378138542,0.0010976040699461008,0.008766845,0.9742859601974487,-0.048290371894836426,0.8602907061576843,0.0001,0.2,1880,-0.011785362148657441
595,326,194560,190,0.076171875,-7.600895264744759,0.001211204098945018,0.009360151,0.971921980381012,-0.05440427362918854,0.861289918422699,0.0001,0.2,1890,-0.009099668532144278
595,328,195584,191,0.08720703125,-7.600650730729103,0.0010111673014762345,0.0089768665,0.9760274887084961,-0.06338810175657272,0.8603145480155945,0.0001,0.2,1900,-0.012863556484808214
596,329,196608,192,0.0287109375,-7.586933922767639,0.0017320488943369128,0.0056637935,0.9601498246192932,-0.07682052999734879,0.8573498725891113,0.0001,0.2,1910,-0.006567472303868271
596,331,197632,193,0.059765625,-7.577340096235275,0.0011360185246303445,0.0060741766,0.9711190462112427,-0.038918446749448776,0.8578067421913147,0.0001,0.2,1920,-0.008186862646834926
596,333,198656,194,0.06962890625,-7.57607952952385,0.0019663840808789245,0.007931067,0.953406572341919,-0.05041525885462761,0.8569872975349426,0.0001,0.2,1930,-0.00835974868386984
596,334,199680,195,0.0326171875,-7.571535548567772,0.001464289213254233,0.005416927,0.9617319703102112,-0.040040094405412674,0.8565910458564758,0.0001,0.2,1940,-0.005147761970874853
596,336,200704,196,0.040625,-7.570782399177551,0.0009272649655031273,0.0071874913,0.9764285683631897,-0.05899090692400932,0.8566564917564392,0.0001,0.2,1950,-0.0061211285224999305
596,338,201728,197,0.06416015625,-7.562635993957519,0.0010219670191872865,0.008438559,0.972538948059082,-0.05191640183329582,0.8543344140052795,0.0001,0.2,1960,-0.008953380591992754
596,340,202752,198,0.14326171875,-7.549395599961281,0.0013794238864647923,0.013150832,0.9603812098503113,-0.05334853008389473,0.8529029488563538,0.0001,0.2,1970,-0.01538780034170486
596,341,203776,199,0.11484375,-7.536945497989654,0.0012077674618922174,0.009645369,0.9654568433761597,-0.044398460537195206,0.8505238890647888,0.0001,0.2,1980,-0.01212090757326223
596,343,204800,200,0.09072265625,-7.517653551697731,0.0010450613153807353,0.008975754,0.9704782366752625,-0.04443090036511421,0.8473332524299622,0.0001,0.2,1990,-0.010625083625200205
596,344,205824,201,0.072265625,-7.501087489724159,0.0009574183019140037,0.0072588865,0.9720438718795776,-0.05479060113430023,0.8459041714668274,0.0001,0.2,2000,-0.010438705029082484
597,346,206848,202,0.0578125,-7.493563941121101,0.0012582693445438054,0.006600595,0.9683799147605896,-0.05358957499265671,0.8449614644050598,0.0001,0.2,2010,-0.006548322620801628
597,348,207872,203,0.08427734375,-7.487044796347618,0.000821907926001586,0.007999719,0.9769327640533447,-0.03659689053893089,0.8440642356872559,0.0001,0.2,2020,-0.010933480341918766
596,350,208896,204,0.08173828125,-7.487869620323181,0.0008817449619527906,0.008950155,0.9761624336242676,-0.06362810730934143,0.8452650904655457,0.0001,0.2,2030,-0.008505425177281723
596,351,209920,205,0.055859375,-7.4919780731201175,0.0011671549535094527,0.008235012,0.96659916639328,-0.019269892945885658,0.8450737595558167,0.0001,0.2,2040,-0.008524750318611041
596,353,210944,206,0.0560546875,-7.494343197345733,0.0013308712106663734,0.0065691033,0.9621161222457886,-0.05264567956328392,0.8461477160453796,0.0001,0.2,2050,-0.008333012685761787
596,355,211968,207,0.0958984375,-7.498277607560158,0.001212572300937609,0.009486143,0.9647574424743652,-0.048640117049217224,0.8460957407951355,0.0001,0.2,2060,-0.011793703875446227
597,356,212992,208,0.09970703125,-7.493201491236687,0.0007853501743738889,0.008985855,0.9772611856460571,-0.06931520253419876,0.8451402187347412,0.0001,0.2,2070,-0.010904933176061605
597,358,214016,209,0.0705078125,-7.483913722634315,0.0012344929811661132,0.008323414,0.9636069536209106,-0.03804965317249298,0.8435447216033936,0.0001,0.2,2080,-0.009132446040166543
597,359,215040,210,0.11552734375,-7.4712909996509556,0.0011557175155758159,0.011892423,0.9658708572387695,-0.03146348521113396,0.8419309258460999,0.0001,0.2,2090,-0.012819507386302576
597,361,216064,211,0.07861328125,-7.455846118927002,0.0018149594136048109,0.008670483,0.9462365508079529,-0.029475301504135132,0.8389778733253479,0.0001,0.2,2100,-0.007741852724575437
597,363,217088,212,0.08974609375,-7.4414411067962645,0.001517766016695532,0.008130422,0.952632486820221,-0.058876872062683105,0.8379176259040833,0.0001,0.2,2110,-0.01373888256639475
597,365,218112,213,0.0849609375,-7.436530169844628,0.001006335070997011,0.009989481,0.9668252468109131,-0.016354506835341454,0.8377699255943298,0.0001,0.2,2120,-0.007754235167521983
597,366,219136,214,0.07275390625,-7.433553078770638,0.0012786572089680704,0.0074260496,0.9541940689086914,-0.044852253049612045,0.8371279239654541,0.0001,0.2,2130,-0.008750996211892926
597,368,220160,215,0.07119140625,-7.431377646327019,0.0017107931118516718,0.0072159744,0.9438114762306213,-0.04627802222967148,0.8372158408164978,0.0001,0.2,2140,-0.009078279277309776
597,370,221184,216,0.0591796875,-7.434023055434227,0.0014898948098561958,0.006633504,0.9491791725158691,-0.05804884433746338,0.8374863266944885,0.0001,0.2,2150,-0.00859229555062484
597,371,222208,217,0.06259765625,-7.439257162809372,0.0009419474878086476,0.0068842852,0.965095579624176,-0.037424564361572266,0.8388304710388184,0.0001,0.2,2160,-0.0064691462932387365
598,373,223232,218,0.06259765625,-7.437908753752708,0.0013562679683673195,0.0064721145,0.9536547064781189,-0.046926990151405334,0.8368927836418152,0.0001,0.2,2170,-0.008638223970774562
596,375,224256,219,0.067578125,-7.428781208395958,0.0007489010025892639,0.008202422,0.9743325710296631,-0.041518084704875946,0.8365676999092102,0.0001,0.2,2180,-0.007505912626220379
595,378,225280,220,0.07763671875,-7.426378819346428,0.0015257822000421585,0.007871609,0.9512192606925964,-0.06628499180078506,0.8363592028617859,0.0001,0.2,2190,-0.008485006279079244
595,380,226304,221,0.084375,-7.421790906786919,0.001272515250457218,0.007089234,0.954655110836029,-0.0419604517519474,0.8357082009315491,0.0001,0.2,2200,-0.012413055269280448
592,383,227328,222,0.09013671875,-7.422811406850815,0.0009204492951539577,0.009290432,0.964058518409729,-0.053063973784446716,0.836742103099823,0.0001,0.2,2210,-0.010878433196921833
589,387,228352,223,0.08349609375,-7.427349033951759,0.0010992946688929805,0.0072635664,0.9598912000656128,-0.0510229766368866,0.8372920155525208,0.0001,0.2,2220,-0.009081205146503634
589,389,229376,224,0.10625,-7.42155776321888,0.0012651557139179205,0.010539191,0.9537060260772705,-0.06001821160316467,0.835200309753418,0.0001,0.2,2230,-0.01236177773680538
589,391,230400,225,0.04404296875,-7.40508105456829,0.0013895487270929152,0.0052546086,0.9531272053718567,-0.06219205632805824,0.8325464725494385,0.0001,0.2,2240,-0.0053137148133828305
589,392,231424,226,0.05947265625,-7.3927322894334795,0.001127747239297605,0.0065018106,0.9562773704528809,-0.07529555261135101,0.8317534327507019,0.0001,0.2,2250,-0.007816238229861484
589,394,232448,227,0.07373046875,-7.388221019506455,0.0011490319466247456,0.007820683,0.9579325914382935,-0.058987993746995926,0.8312187194824219,0.0001,0.2,2260,-0.009698181151179597
589,395,233472,228,0.10830078125,-7.38611848950386,0.0009988124282244825,0.009239838,0.9650036096572876,-0.06166117265820503,0.8313048481941223,0.0001,0.2,2270,-0.012609644047915935
589,397,234496,229,0.081640625,-7.3834654808044435,0.0012247813487192617,0.007283842,0.955226480960846,-0.05660158768296242,0.8307005763053894,0.0001,0.2,2280,-0.009984184184577315
590,399,235520,230,0.072265625,-7.371462720632553,0.0016909403580939396,0.0095865065,0.939606249332428,-0.04380568489432335,0.8282837867736816,0.0001,0.2,2290,-0.010334319958928972
589,400,236544,231,0.0783203125,-7.358500644564629,0.0009493116531302803,0.008798949,0.9647764563560486,-0.051808737218379974,0.8275601863861084,0.0001,0.2,2300,-0.008805070552625693
589,403,237568,232,0.0421875,-7.3553062051534654,0.0009099982742554857,0.0052213427,0.9624814391136169,-0.054911985993385315,0.8275025486946106,0.0001,0.2,2310,-0.006631451813154854
589,404,238592,233,0.07568359375,-7.350690373778344,0.0011120398210550774,0.0055822674,0.9541847109794617,-0.04119361937046051,0.8262495994567871,0.0001,0.2,2320,-0.007962323454557918
589,406,239616,234,0.08779296875,-7.3452096551656725,0.0014132574433460832,0.008838195,0.945102870464325,-0.026562536135315895,0.8253366947174072,0.0001,0.2,2330,-0.010722573535167612
589,407,240640,235,0.0501953125,-7.3375534325838085,0.0007936131638416555,0.006772401,0.9680494070053101,-0.052513428032398224,0.8244374394416809,0.0001,0.2,2340,-0.007592938694870099
590,409,241664,236,0.07822265625,-7.331509608030319,0.0007456712593921111,0.007316216,0.9707602262496948,-0.05959979072213173,0.823852002620697,0.0001,0.2,2350,-0.00927952881611418
590,411,242688,237,0.06767578125,-7.327732765674591,0.0011739954781660345,0.007392114,0.9549519419670105,-0.06605865061283112,0.8236024379730225,0.0001,0.2,2360,-0.010545204425579869
590,412,243712,238,0.10078125,-7.322749757766724,0.0007304260070668533,0.009558865,0.9718974232673645,-0.03899266570806503,0.8219909071922302,0.0001,0.2,2370,-0.014130658492649672
590,414,244736,239,0.061328125,-7.306999939680099,0.002055958965502214,0.006990631,0.9275702834129333,-0.0623544305562973,0.8190746307373047,0.0001,0.2,2380,-0.00814471294725081
590,416,245760,240,0.044140625,-7.28999533355236,0.0012764515697199386,0.006665972,0.9545825719833374,-0.05693839490413666,0.8170244693756104,0.0001,0.2,2390,-0.005390549142612144
590,418,246784,241,0.087890625,-7.282004112005234,0.0010546457404416287,0.008786058,0.9588720202445984,-0.048619769513607025,0.8169752955436707,0.0001,0.2,2400,-0.011692216568917502
590,419,247808,242,0.08271484375,-7.2847065269947056,0.0010097588150529192,0.009073462,0.9561547040939331,-0.04997319355607033,0.8180077075958252,0.0001,0.2,2410,-0.011890630912967026
590,421,248832,243,0.08291015625,-7.281313216686248,0.0007877170353822293,0.00792518,0.9654125571250916,-0.04595896601676941,0.8159053325653076,0.0001,0.2,2420,-0.009752939187455923
590,422,249856,244,0.101953125,-7.269804054498673,0.0007628574529007892,0.009458134,0.9655698537826538,-0.05063923820853233,0.815112829208374,0.0001,0.2,2430,-0.01233630457718391
591,424,250880,245,0.04501953125,-7.257981157302856,0.0011467044747405452,0.007797438,0.9502040147781372,-0.036981455981731415,0.8127157092094421,0.0001,0.2,2440,-0.006096109868667554
